timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2019-11-21,53503.13664000,53742.09374500,49548.75000000,50392.66431000,8098.56000000,8134.73000000,7500.00000000,7627.74000000,58418.78026100,58418.78026100
2019-11-20,53736.14789500,54598.03188500,53105.68960000,53499.50306500,8133.83000000,8264.29000000,8038.40000000,8098.01000000,32466.23098000,32466.23098000
2019-11-19,54084.11225000,54296.37909500,52871.81950000,53734.89266000,8186.50000000,8218.63000000,8003.00000000,8133.64000000,43556.06102500,43556.06102500
2019-11-18,56174.21065500,56178.50488000,53248.39000000,54088.53860500,8502.87000000,8503.52000000,8060.00000000,8187.17000000,43017.69094000,43017.69094000
2019-11-17,56094.07381000,57047.12750000,55168.76742000,56171.10560000,8490.74000000,8635.00000000,8350.68000000,8502.40000000,27009.03708200,27009.03708200
2019-11-16,55967.75753000,56439.32950000,55494.60000000,56095.92363000,8471.62000000,8543.00000000,8400.00000000,8491.02000000,20902.29975200,20902.29975200
2019-11-15,57122.30947000,58071.13500000,55494.60000000,55968.48424500,8646.38000000,8790.00000000,8400.00000000,8471.73000000,46087.41775100,46087.41775100
2019-11-14,57988.81801000,58137.20000000,56700.94690000,57124.29142000,8777.54000000,8800.00000000,8582.60000000,8646.68000000,33468.46896100,33468.46896100
2019-11-13,58281.94841500,58434.42643500,57489.76300000,57986.04328000,8821.91000000,8844.99000000,8702.00000000,8777.12000000,26810.11691800,26810.11691800
2019-11-12,57696.94284000,58718.57200000,56601.84940000,58282.14661000,8733.36000000,8888.00000000,8567.60000000,8821.94000000,40366.62947100,40366.62947100
2019-11-11,59723.81704000,59936.28208000,56939.30942000,57696.34825500,9040.16000000,9072.32000000,8618.68000000,8733.27000000,44888.05354500,44888.05354500
2019-11-10,58197.84767000,60430.91073500,57806.87500000,59719.25855500,8809.18000000,9147.19000000,8750.00000000,9039.47000000,34422.02979700,34422.02979700
2019-11-09,57963.71331000,58665.72000000,57640.91972000,58199.36716500,8773.74000000,8880.00000000,8724.88000000,8809.41000000,29469.48140500,29469.48140500
2019-11-08,60872.29100000,61182.79650000,57450.12400000,57963.64724500,9214.00000000,9261.00000000,8696.00000000,8773.73000000,62107.28924300,62107.28924300
2019-11-07,61699.16054000,61935.93750000,60125.75650000,60886.82530000,9339.16000000,9375.00000000,9101.00000000,9216.20000000,39117.47085300,39117.47085300
2019-11-06,61491.51824500,62371.37191500,61110.19106500,61698.43382500,9307.73000000,9440.91000000,9250.01000000,9339.05000000,37336.17037200,37336.17037200
2019-11-05,62050.89060000,62464.12717500,60619.65844000,61497.66229000,9392.40000000,9454.95000000,9175.76000000,9308.66000000,45935.87366500,45935.87366500
2019-11-04,60756.41299000,62852.12692000,60223.79696000,62057.16677500,9196.46000000,9513.68000000,9115.84000000,9393.35000000,45894.45627700,45894.45627700
2019-11-03,61373.39402500,61853.81870500,59895.45391000,60744.85161500,9289.85000000,9362.57000000,9066.14000000,9194.71000000,27894.37827900,27894.37827900
2019-11-02,60987.24410000,61927.61331000,60688.69636500,61371.21388000,9231.40000000,9373.74000000,9186.21000000,9289.52000000,28923.06082800,28923.06082800
2019-11-01,60389.09159000,61301.71350000,59656.69500000,60988.63146500,9140.86000000,9279.00000000,9030.00000000,9231.61000000,43594.81411500,43594.81411500
2019-10-31,60476.03313000,62134.13250000,58883.73450000,60389.02552500,9154.02000000,9405.00000000,8913.00000000,9140.85000000,54376.02490200,54376.02490200
2019-10-30,62151.44153000,62166.10796000,59465.17256500,60480.65768000,9407.62000000,9409.84000000,9001.01000000,9154.72000000,55241.78643400,55241.78643400
2019-10-29,60809.19892500,63092.07500000,59934.16800000,62151.44153000,9204.45000000,9550.00000000,9072.00000000,9407.62000000,64158.46244600,64158.46244600
2019-10-28,62948.25149500,65418.22365000,60515.54000000,60813.75741000,9528.23000000,9902.10000000,9160.00000000,9205.14000000,80174.21732300,80174.21732300
2019-10-27,60977.99500000,64710.53537000,59949.62721000,62959.48254500,9230.00000000,9794.98000000,9074.34000000,9529.93000000,93833.54160400,93833.54160400
2019-10-26,57185.07122000,68509.40500000,55959.56547000,60977.99500000,8655.88000000,10370.00000000,8470.38000000,9230.00000000,162588.58541300,162588.58541300
2019-10-25,48970.08666500,58130.59350000,48630.44650000,57179.38963000,7412.41000000,8799.00000000,7361.00000000,8655.02000000,90748.21817400,90748.21817400
2019-10-24,49340.44705500,49573.06192000,48478.43093500,48970.08666500,7468.47000000,7503.68000000,7337.99000000,7412.41000000,32714.38326500,32714.38326500
2019-10-23,52984.52639000,53166.40333500,48227.45000000,49328.22503000,8020.06000000,8047.59000000,7300.00000000,7466.62000000,63897.45709800,63897.45709800
2019-10-22,54155.33032000,54820.67093500,52852.00000000,52984.13000000,8197.28000000,8297.99000000,8000.00000000,8020.00000000,34651.82866300,34651.82866300
2019-10-21,54327.56177500,55051.96450000,53790.32119500,54155.26425500,8223.35000000,8333.00000000,8142.03000000,8197.27000000,30448.67953900,30448.67953900
2019-10-20,52520.81615500,54814.13050000,51993.15500000,54327.56177500,7949.87000000,8297.00000000,7870.00000000,8223.35000000,34286.45265400,34286.45265400
2019-10-19,52501.12878500,53500.09765000,51972.80698000,52508.52806500,7946.89000000,8098.10000000,7866.92000000,7948.01000000,26627.88938800,26627.88938800
2019-10-18,53319.14561500,53611.74750000,51636.47006500,52501.92156500,8070.71000000,8115.00000000,7816.01000000,7947.01000000,31353.18141600,31353.18141600
2019-10-17,52819.09963000,53677.28398000,52383.13669500,53318.28677000,7995.02000000,8124.92000000,7929.03000000,8070.58000000,29656.94915800,29656.94915800
2019-10-16,53904.41545000,54048.83354000,52303.66050000,52797.43031000,8159.30000000,8181.16000000,7917.00000000,7991.74000000,34733.59396600,34733.59396600
2019-10-15,55143.53059000,55514.41950000,53446.58500000,53904.34938500,8346.86000000,8403.00000000,8090.00000000,8159.29000000,32773.06247600,32773.06247600
2019-10-14,54670.37306000,55420.93752500,54193.11950000,55152.38330000,8275.24000000,8388.85000000,8203.00000000,8348.20000000,29810.66325300,29810.66325300
2019-10-13,54847.03087000,55833.97590500,53909.04000000,54668.85356500,8301.98000000,8451.37000000,8160.00000000,8275.01000000,27840.73995300,27840.73995300
2019-10-12,54556.14667500,55494.60000000,54503.62500000,54834.54458500,8257.95000000,8400.00000000,8250.00000000,8300.09000000,21339.33409800,21339.33409800
2019-10-11,56537.23783000,58001.83281500,54255.08847000,54559.78025000,8557.82000000,8779.51000000,8212.38000000,8258.50000000,50405.28441800,50405.28441800
2019-10-10,56565.84397500,57106.58600000,55590.52638000,56538.62519500,8562.15000000,8644.00000000,8414.52000000,8558.03000000,39137.94616700,39137.94616700
2019-10-09,53980.32413500,57278.35500000,53611.74750000,56556.52881000,8170.79000000,8670.00000000,8115.00000000,8560.74000000,55038.70437800,55038.70437800
2019-10-08,54112.65233000,54999.11250000,53438.32687500,53964.46853500,8190.82000000,8325.00000000,8088.75000000,8168.39000000,35452.65742300,35452.65742300
2019-10-07,51896.03945000,54833.42148000,51279.65300000,54107.82958500,7855.30000000,8299.92000000,7762.00000000,8190.09000000,52202.07229700,52202.07229700
2019-10-06,53694.65907500,53868.54215500,51431.60250000,51889.10262500,8127.55000000,8153.87000000,7785.00000000,7854.25000000,34676.10404900,34676.10404900
2019-10-05,53757.68508500,54063.69816500,52937.75237000,53685.67423500,8137.09000000,8183.41000000,8012.98000000,8126.19000000,21907.61556400,21907.61556400
2019-10-04,54334.69679500,54387.41666500,52885.03250000,53757.94934500,8224.43000000,8232.41000000,8005.00000000,8137.13000000,26476.33040400,26476.33040400
2019-10-03,55230.34000000,55448.35450000,53248.39000000,54331.59174000,8360.00000000,8393.00000000,8060.00000000,8223.96000000,30488.28405800,30488.28405800
2019-10-02,54785.52435500,55322.23641500,53851.03493000,55229.94361000,8292.67000000,8373.91000000,8151.22000000,8359.94000000,26243.38664400,26243.38664400
2019-10-01,54767.68680500,56155.25000000,53995.25482500,54784.00486000,8289.97000000,8500.00000000,8173.05000000,8292.44000000,43472.41809100,43472.41809100
2019-09-30,53136.34376000,55080.10819000,50936.11500000,54763.52471000,8043.04000000,8337.26000000,7710.00000000,8289.34000000,55865.48726000,55865.48726000
2019-09-29,54169.20397000,54365.74734500,52125.28500000,53141.49683000,8199.38000000,8229.13000000,7890.00000000,8043.82000000,31544.21138800,31544.21138800
2019-09-28,54024.45555500,54933.04750000,52859.20108500,54165.43826500,8177.47000000,8315.00000000,8001.09000000,8198.81000000,34473.60516500,34473.60516500
2019-09-27,53271.44668500,54602.72250000,51875.22897500,54027.36241500,8063.49000000,8265.00000000,7852.15000000,8177.91000000,43882.92462500,43882.92462500
2019-09-26,55693.12532500,55930.56293500,51200.37500000,53273.03224500,8430.05000000,8465.99000000,7750.00000000,8063.73000000,67930.85374900,67930.85374900
2019-09-25,56139.06407500,57674.74500000,54276.62566000,55693.12532500,8497.55000000,8730.00000000,8215.64000000,8430.05000000,60783.89225800,60783.89225800
2019-09-24,64097.58430000,64710.60143500,51530.70000000,56109.92941000,9702.20000000,9794.99000000,7800.00000000,8493.14000000,94007.34520300,94007.34520300
2019-09-23,66250.31232500,66395.25893500,63526.58450500,64097.91462500,10028.05000000,10049.99000000,9615.77000000,9702.25000000,31937.23235600,31937.23235600
2019-09-22,65966.89347500,66652.97850000,65100.25280500,66255.72965500,9985.15000000,10089.00000000,9853.97000000,10028.87000000,22049.27525600,22049.27525600
2019-09-21,67174.36348000,67232.36855000,65404.35000000,65975.08553500,10167.92000000,10176.70000000,9900.00000000,9986.39000000,20544.17519600,20544.17519600
2019-09-20,67675.00405000,67921.42650000,66470.57303500,67178.78983500,10243.70000000,10281.00000000,10061.39000000,10168.59000000,25088.49106900,25088.49106900
2019-09-19,67098.32266500,68212.11250000,63772.54450000,67678.90188500,10156.41000000,10325.00000000,9653.00000000,10244.29000000,44826.28257900,44826.28257900
2019-09-18,67303.58662000,67769.60913000,66725.65000000,67102.15443500,10187.48000000,10258.02000000,10100.00000000,10156.99000000,24250.24930300,24250.24930300
2019-09-17,67714.51092000,67881.78750000,66910.69806500,67305.83283000,10249.68000000,10275.00000000,10128.01000000,10187.82000000,22914.32456300,22914.32456300
2019-09-16,68069.01571000,68410.30750000,66580.30700000,67725.27951500,10303.34000000,10355.00000000,10078.00000000,10251.31000000,28971.40165700,28971.40165700
2019-09-15,68263.70926500,68443.34000000,67730.82897500,68060.22906500,10332.81000000,10360.00000000,10252.15000000,10302.01000000,18047.65401300,18047.65401300
2019-09-14,68338.49484500,68839.66393500,67533.82314500,68278.30963000,10344.13000000,10419.99000000,10222.33000000,10335.02000000,23621.53351900,23621.53351900
2019-09-13,68806.76356500,68965.25350000,67075.79450000,68324.81939000,10415.01000000,10439.00000000,10153.00000000,10342.06000000,30280.33977600,30280.33977600
2019-09-12,67113.78187500,69030.06326500,66329.26000000,68806.76356500,10158.75000000,10448.81000000,10040.00000000,10415.01000000,34511.16275500,34511.16275500
2019-09-11,66713.69223500,68000.70450000,65272.22000000,67111.00714500,10098.19000000,10293.00000000,9880.00000000,10158.33000000,31953.82456200,31953.82456200
2019-09-10,68063.99477000,68608.43643500,65754.49450000,66713.42797500,10302.58000000,10384.99000000,9953.00000000,10098.15000000,28915.41222500,28915.41222500
2019-09-09,68583.66206000,69236.12000000,66517.54525000,68067.56228000,10381.24000000,10480.00000000,10068.50000000,10303.12000000,39835.72760800,39835.72760800
2019-09-08,69076.90335000,69979.35125000,67439.15200000,68583.26567000,10455.90000000,10592.50000000,10208.00000000,10381.18000000,23984.67201800,23984.67201800
2019-09-07,68038.42761500,69751.42700000,67971.43770500,69076.77122000,10298.71000000,10558.00000000,10288.57000000,10455.88000000,27637.87739200,27637.87739200
2019-09-06,69785.31834500,72049.63015500,67055.97500000,68038.55974500,10563.13000000,10905.87000000,10150.00000000,10298.73000000,58799.64095900,58799.64095900
2019-09-05,69803.75048000,72010.85000000,69037.92500000,69794.30318500,10565.92000000,10900.00000000,10450.00000000,10564.49000000,33970.96063900,33970.96063900
2019-09-04,70107.18702500,71343.59350000,68508.67828500,69811.01763000,10611.85000000,10799.00000000,10369.89000000,10567.02000000,43943.88902600,43943.88902600
2019-09-03,68311.21000000,71171.82450000,67861.96800000,70129.84732000,10340.00000000,10773.00000000,10272.00000000,10615.28000000,47998.37678100,47998.37678100
2019-09-02,64238.89733500,69037.92500000,64165.63125000,68311.21000000,9723.59000000,10450.00000000,9712.50000000,10340.00000000,44740.24809300,44740.24809300
2019-09-01,63348.01081000,64941.89500000,62893.88000000,64248.08037000,9588.74000000,9830.00000000,9520.00000000,9724.98000000,19545.40484300,19545.40484300
2019-08-31,63308.50394000,63980.71531500,62238.18487500,63339.62055500,9582.76000000,9684.51000000,9420.75000000,9587.47000000,17130.29007400,17130.29007400
2019-08-30,62755.20956500,64056.62400000,61773.48366500,63320.26351000,9499.01000000,9696.00000000,9350.41000000,9584.54000000,26834.31810400,26834.31810400
2019-08-29,64221.78650000,64241.60600000,61572.58000000,62751.44386000,9721.00000000,9724.00000000,9320.00000000,9498.44000000,35532.69491000,35532.69491000
2019-08-28,67291.76098500,68040.34350000,63429.07256500,64221.78650000,10185.69000000,10299.00000000,9601.01000000,9721.00000000,42110.55537500,42110.55537500
2019-08-27,68533.18840000,68648.67002000,66402.46002000,67287.53282500,10373.60000000,10391.08000000,10051.08000000,10185.05000000,28402.77538300,28402.77538300
2019-08-26,67007.68148500,70055.32600000,66976.23454500,68524.26962500,10142.69000000,10604.00000000,10137.93000000,10372.25000000,41687.51159900,41687.51159900
2019-08-25,66954.30096500,68264.96450000,65450.39730500,67007.68148500,10134.61000000,10333.00000000,9906.97000000,10142.69000000,26271.65739800,26271.65739800
2019-08-24,68629.37904000,68835.89823000,65338.28500000,66952.58327500,10388.16000000,10419.42000000,9890.00000000,10134.35000000,27692.45684400,27692.45684400
2019-08-23,66724.98935000,69004.89250000,66195.74263500,68638.56207500,10099.90000000,10445.00000000,10019.79000000,10389.55000000,27550.33617300,27550.33617300
2019-08-22,66995.32733000,67663.77300000,64492.65300000,66724.85722000,10140.82000000,10242.00000000,9762.00000000,10099.88000000,34059.64273800,34059.64273800
2019-08-21,71089.30931500,71377.48484500,65126.87700000,67006.88870500,10760.51000000,10804.13000000,9858.00000000,10142.57000000,47355.71928200,47355.71928200
2019-08-20,72108.16374500,72340.91074000,69764.64000000,71089.30931500,10914.73000000,10949.96000000,10560.00000000,10760.51000000,32298.92167900,32298.92167900
2019-08-19,68087.71210500,72209.04500000,67773.44090000,72113.51501000,10306.17000000,10930.00000000,10258.60000000,10915.54000000,37243.31921700,37243.31921700
2019-08-18,67492.33432500,69368.25000000,66593.52000000,68091.74207000,10216.05000000,10500.00000000,10080.00000000,10306.78000000,24085.39517200,24085.39517200
2019-08-17,68252.74247500,69137.94741000,66065.00000000,67492.13613000,10331.15000000,10465.14000000,10000.00000000,10216.02000000,29000.58120100,29000.58120100
2019-08-16,68025.61100500,69606.28219500,64413.37500000,68255.31901000,10296.77000000,10536.03000000,9750.00000000,10331.54000000,51758.14291800,51758.14291800
2019-08-15,66429.41454000,69103.99000000,65477.02150000,68006.84854500,10055.16000000,10460.00000000,9911.00000000,10293.93000000,38174.45112000,38174.45112000
2019-08-14,71966.98284000,71994.20162000,65589.99265000,66397.76940500,10893.36000000,10897.48000000,9928.10000000,10050.37000000,54451.84749900,54451.84749900
2019-08-13,75303.19927500,75685.12104000,71273.89492500,71962.68861500,11398.35000000,11456.16000000,10788.45000000,10892.71000000,33234.72968000,33234.72968000
2019-08-12,76232.93202000,76489.33028500,74226.14158000,75288.20252000,11539.08000000,11577.89000000,11235.32000000,11396.08000000,17568.22707500,17568.22707500
2019-08-11,74714.49406000,76635.40000000,73412.15471500,76304.87680500,11309.24000000,11600.00000000,11112.11000000,11549.97000000,26772.90691000,26772.90691000
2019-08-10,78485.08787000,79178.90250000,74455.25500000,74714.95651500,11879.98000000,11985.00000000,11270.00000000,11309.31000000,42633.08704800,42633.08704800
2019-08-09,79239.48410500,79579.78492000,77296.05000000,78485.15393500,11994.17000000,12045.68000000,11700.00000000,11879.99000000,39427.15258800,39427.15258800
2019-08-08,79113.10176000,79674.39000000,76113.48650000,79276.48050500,11975.04000000,12060.00000000,11521.00000000,11999.77000000,51207.25717400,51207.25717400
2019-08-07,75853.78498500,80210.63960500,75200.73246000,79113.03569500,11481.69000000,12141.17000000,11382.84000000,11975.03000000,69173.39035300,69173.39035300
2019-08-06,78154.89500000,81462.76955000,74169.19355000,75853.78498500,11830.00000000,12330.70000000,11226.70000000,11481.69000000,76705.38987500,76705.38987500
2019-08-05,72208.97893500,78865.22588000,72194.51070000,78146.96720000,10929.99000000,11937.52000000,10927.80000000,11828.80000000,65153.67371300,65153.67371300
2019-08-04,71461.58559000,72935.76000000,69711.78800000,72203.95799500,10816.86000000,11040.00000000,10552.00000000,10929.23000000,39924.74514100,39924.74514100
2019-08-03,69525.15437500,72042.36300500,69354.57454500,71461.58559000,10523.75000000,10904.77000000,10497.93000000,10816.86000000,33802.31882400,33802.31882400
2019-08-02,68542.43750000,70491.35500000,67923.73877500,69525.15437500,10375.00000000,10670.00000000,10281.35000000,10523.75000000,42990.44422100,42990.44422100
2019-08-01,66597.02144500,69155.91709000,65162.94849000,68542.37143500,10080.53000000,10467.86000000,9863.46000000,10374.99000000,41727.63702800,41727.63702800
2019-07-31,63257.23750000,66790.39370000,63125.10750000,66597.02144500,9575.00000000,10109.80000000,9555.00000000,10080.53000000,39515.35456000,39515.35456000
2019-07-30,62821.67095500,64177.39082000,62114.31300000,63252.01836500,9509.07000000,9714.28000000,9402.00000000,9574.21000000,32536.36883400,32536.36883400
2019-07-29,63036.18401000,64274.63850000,62068.06750000,62812.22366000,9541.54000000,9729.00000000,9395.00000000,9507.64000000,29021.93741100,29021.93741100
2019-07-28,62622.48498000,63389.30143500,60548.57250000,63036.18401000,9478.92000000,9594.99000000,9165.00000000,9541.54000000,29401.02293700,29401.02293700
2019-07-27,64902.25600000,67311.38229000,61658.46450000,62606.62938000,9824.00000000,10188.66000000,9333.00000000,9476.52000000,43809.77830100,43809.77830100
2019-07-26,65286.42397500,65338.15287000,63666.84050000,64902.25600000,9882.15000000,9889.98000000,9637.00000000,9824.00000000,27167.46321700,27167.46321700
2019-07-25,64501.90210000,67221.13750000,64215.37819500,65271.36115500,9763.40000000,10175.00000000,9720.03000000,9879.87000000,37873.35472800,37873.35472800
2019-07-24,65171.66907000,65648.79050000,62926.91250000,64501.10932000,9864.78000000,9937.00000000,9525.00000000,9763.28000000,43475.38037700,43475.38037700
2019-07-23,68331.55802000,68337.43780500,64889.04300000,65172.52791500,10343.08000000,10343.97000000,9822.00000000,9864.91000000,47624.37071000,47624.37071000
2019-07-22,69963.82597500,70578.29654000,66725.65000000,68313.25801500,10590.15000000,10683.16000000,10100.00000000,10340.31000000,40467.95483900,40467.95483900
2019-07-21,70955.59375500,71468.45635000,67967.67200000,69959.20142500,10740.27000000,10817.90000000,10288.00000000,10589.45000000,38834.28793500,38834.28793500
2019-07-20,69406.43557000,73127.28243500,68377.27500000,70955.32949500,10505.78000000,11068.99000000,10350.00000000,10740.23000000,47331.89984800,47331.89984800
2019-07-19,70218.11016000,71150.08911500,66869.93596000,69396.59188500,10628.64000000,10769.71000000,10121.84000000,10504.29000000,56546.93213300,56546.93213300
2019-07-18,63877.32359000,71270.92200000,61123.33800000,70208.33254000,9668.86000000,10788.00000000,9252.00000000,10627.16000000,80283.31025200,80283.31025200
2019-07-17,62300.41810500,65780.92050000,59854.89000000,63871.11348000,9430.17000000,9957.00000000,9060.00000000,9667.92000000,84942.67271700,84942.67271700
2019-07-16,71573.36757000,72856.48200000,61770.84106500,62362.65133500,10833.78000000,11028.00000000,9350.01000000,9439.59000000,97219.44341300,97219.44341300
2019-07-15,67215.72017000,73332.15000000,65140.09000000,71606.00368000,10174.18000000,11100.00000000,9860.00000000,10838.72000000,81922.42633200,81922.42633200
2019-07-14,75021.96057000,75657.63800000,66745.46950000,67215.72017000,11355.78000000,11452.00000000,10103.00000000,10174.18000000,72517.57923600,72517.57923600
2019-07-13,77674.07393000,77956.56787000,71548.39500000,75021.82844000,11757.22000000,11799.98000000,10830.00000000,11355.76000000,54245.59454800,54245.59454800
2019-07-12,74936.73672000,78518.25250000,73153.77450000,77674.07393000,11342.88000000,11885.00000000,11073.00000000,11757.22000000,56321.85828100,56321.85828100
2019-07-11,79992.22871500,80016.14424500,72671.50000000,74936.80278500,12108.11000000,12111.73000000,11000.00000000,11342.89000000,87506.46105800,87506.46105800
2019-07-10,82901.73131500,86856.18402000,76430.59850000,79993.94640500,12548.51000000,13147.08000000,11569.00000000,12108.37000000,109246.04499700,109246.04499700
2019-07-09,80854.31090000,84528.38374500,79727.24200000,82868.03816500,12238.60000000,12794.73000000,12068.00000000,12543.41000000,78442.13034300,78442.13034300
2019-07-08,75380.16500000,81511.19519500,74124.93000000,80854.31090000,11410.00000000,12338.03000000,11220.00000000,12238.60000000,52182.36721500,52182.36721500
2019-07-07,74365.73692500,76225.79700000,73294.95540500,75355.32456000,11256.45000000,11538.00000000,11094.37000000,11406.24000000,38884.79559900,38884.79559900
2019-07-06,72555.29166500,77064.82250000,72437.03531500,74366.00118500,10982.41000000,11665.00000000,10964.51000000,11256.49000000,51469.49633100,51469.49633100
2019-07-05,73633.86885500,75359.22239500,71326.68086000,72478.12774500,11145.67000000,11406.83000000,10796.44000000,10970.73000000,63534.35058200,63534.35058200
2019-07-04,78881.61000000,79278.00000000,73034.85750000,73633.86885500,11940.00000000,12000.00000000,11055.00000000,11145.67000000,66512.22189200,66512.22189200
2019-07-03,71647.36037000,79224.42128500,71621.33076000,78881.61000000,10844.98000000,11991.89000000,10841.04000000,11940.00000000,96815.90029000,96815.90029000
2019-07-02,70193.40185000,72266.85187500,64261.42550000,71633.28852500,10624.90000000,10938.75000000,9727.00000000,10842.85000000,109561.03872800,109561.03872800
2019-07-01,71707.61165000,74536.38282000,66263.19500000,70193.60004500,10854.10000000,11282.28000000,10030.00000000,10624.93000000,90962.26827100,90962.26827100
2019-06-30,78638.02834500,80467.17000000,71125.77719500,71707.61165000,11903.13000000,12180.00000000,10766.03000000,10854.10000000,84512.53044300,84512.53044300
2019-06-29,81967.24189000,82195.03401000,75809.71963000,78638.02834500,12407.06000000,12441.54000000,11475.02000000,11903.13000000,69642.07415700,69642.07415700
2019-06-28,74851.57893500,82449.12000000,72558.39672000,81924.76209500,11329.99000000,12480.00000000,10982.88000000,12400.63000000,95795.20396400,95795.20396400
2019-06-27,86534.44747000,89042.67126000,69534.07315000,74851.57893500,13098.38000000,13478.04000000,10525.10000000,11329.99000000,173894.82088900,173894.82088900
2019-06-26,78097.28632000,92292.80500000,77566.91650000,86504.18970000,11821.28000000,13970.00000000,11741.00000000,13093.80000000,155930.14738600,155930.14738600
2019-06-25,73045.36183500,78287.02500000,72843.26900000,78094.51159000,11056.59000000,11850.00000000,11026.00000000,11820.86000000,61276.68664800,61276.68664800
2019-06-24,72050.15867500,73620.39159500,70166.31520000,73045.36183500,10905.95000000,11143.63000000,10620.80000000,11056.59000000,43101.04528500,43101.04528500
2019-06-23,70881.13850000,75265.47616000,69732.79667000,72050.95145500,10729.00000000,11392.64000000,10555.18000000,10906.07000000,57445.32394500,57445.32394500
2019-06-22,67121.11509000,73728.54000000,65547.84318000,70884.44175000,10159.86000000,11160.00000000,9921.72000000,10729.50000000,104169.44797600,104169.44797600
2019-06-21,62881.06339000,67221.07143500,62881.06339000,67121.11509000,9518.06000000,10174.99000000,9518.06000000,10159.86000000,50484.41589200,50484.41589200
2019-06-20,61134.96544000,63356.33500000,60615.95880000,62874.85328000,9253.76000000,9590.00000000,9175.20000000,9517.12000000,34556.05398200,34556.05398200
2019-06-19,60000.03480500,61466.87600000,59194.24000000,61146.39468500,9081.97000000,9304.00000000,8960.00000000,9255.49000000,32147.70649500,32147.70649500
2019-06-18,61520.58684500,61680.66234000,59128.17500000,59997.26007500,9312.13000000,9336.36000000,8950.00000000,9081.55000000,51554.56940100,51554.56940100
2019-06-17,59147.99450000,62391.78600000,59128.17500000,61532.67674000,8953.00000000,9444.00000000,8950.00000000,9313.96000000,47895.48537400,47895.48537400
2019-06-16,58208.35200500,61658.46450000,57872.94000000,59150.17464500,8810.77000000,9333.00000000,8760.00000000,8953.33000000,63289.25121900,63289.25121900
2019-06-15,57152.03872000,58566.55643500,56602.04759500,58194.67655000,8650.88000000,8864.99000000,8567.63000000,8808.70000000,31791.63603900,31791.63603900
2019-06-14,54281.91086000,57373.55466500,53805.45008000,57146.22500000,8216.44000000,8684.41000000,8144.32000000,8650.00000000,39835.24625500,39835.24625500
2019-06-13,53695.25366000,54898.82583000,52918.26319500,54295.78451000,8127.64000000,8309.82000000,8010.03000000,8218.54000000,30467.76434100,30467.76434100
2019-06-12,52091.59185000,54173.30000000,51457.96243500,53695.25366000,7884.90000000,8200.00000000,7788.99000000,8127.64000000,41597.08262200,41597.08262200
2019-06-11,52726.47650000,52918.06500000,50818.71749500,52091.59185000,7981.00000000,8010.00000000,7692.23000000,7884.90000000,30334.99942700,30334.99942700
2019-06-10,50391.54120500,52984.13000000,49621.42150000,52738.03787500,7627.57000000,8020.00000000,7511.00000000,7982.75000000,36756.07846800,36756.07846800
2019-06-09,52160.16732000,52422.57750000,49592.74929000,50395.24084500,7895.28000000,7935.00000000,7506.66000000,7628.13000000,31568.46515700,31568.46515700
2019-06-08,52712.86711000,53146.98022500,51206.98150000,52149.20053000,7978.94000000,8044.65000000,7751.00000000,7893.62000000,22657.32963400,22657.32963400
2019-06-07,51448.58120500,53512.65000000,51117.72768500,52723.37144500,7787.57000000,8100.00000000,7737.49000000,7980.53000000,33942.22565800,33942.22565800
2019-06-06,51385.88552000,51980.80084500,49182.61777000,51442.83355000,7778.08000000,7868.13000000,7444.58000000,7786.70000000,36624.11874700,36624.11874700
2019-06-05,50784.42976000,52169.54855000,50029.57107000,51375.44725000,7687.04000000,7896.70000000,7572.78000000,7776.50000000,48679.65645500,48679.65645500
2019-06-04,53616.10779000,53616.10779000,49423.35863000,50784.36369500,8115.66000000,8115.66000000,7481.02000000,7687.03000000,74143.94894100,74143.94894100
2019-06-03,57648.31900000,58143.47617500,53385.80520000,53617.16483000,8726.00000000,8800.95000000,8080.80000000,8115.82000000,45692.96510400,45692.96510400
2019-06-02,56453.20315000,58234.84407000,56313.80600000,57648.18687000,8545.10000000,8814.78000000,8524.00000000,8725.98000000,27835.13326500,27835.13326500
2019-06-01,56518.60750000,56987.66900000,55774.45134000,56446.39845500,8555.00000000,8626.00000000,8442.36000000,8544.07000000,31868.23415700,31868.23415700
2019-05-31,54616.59615000,56776.26100000,53568.80525000,56518.60750000,8267.10000000,8594.00000000,8108.50000000,8555.00000000,44727.49162000,44727.49162000
2019-05-30,57123.10225000,59949.09869000,52885.03250000,54632.71601000,8646.50000000,9074.26000000,8005.00000000,8269.54000000,70379.99852100,70379.99852100
2019-05-29,57588.00165500,57806.87500000,55538.20290000,57117.68492000,8716.87000000,8750.00000000,8406.60000000,8645.68000000,33880.86592200,33880.86592200
2019-05-28,57823.52338000,58127.22418500,56225.47709500,57579.87566000,8752.52000000,8798.49000000,8510.63000000,8715.64000000,31470.55153400,31470.55153400
2019-05-27,56898.74551000,58852.81608000,56743.22850000,57848.62808000,8612.54000000,8908.32000000,8589.00000000,8756.32000000,51886.76879300,51886.76879300
2019-05-26,53003.94950000,57740.81000000,51751.48923000,56911.23179500,8023.00000000,8740.00000000,7833.42000000,8614.43000000,49652.14456700,49652.14456700
2019-05-25,52617.60138000,53458.47670000,52246.44821000,53019.87116500,7964.52000000,8091.80000000,7908.34000000,8025.41000000,28414.32881700,28414.32881700
